"행정구역(시군구)별",2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021
"행정구역(시군구)별",총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명)
"행정구역(시군구)별",원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률
"영도구",126362,-3023,-2.33643776,123521,-2841,-2.2483025,120109,-3412,-2.76228334,116711,-3398,-2.8290969,113342,-3369,-2.88661737,110638,-2704,-2.38569992
"부산진구",376526,-5046,-1.32242408,371703,-4823,-1.28092084,362357,-9346,-2.51437303,357880,-4477,-1.23552187,359886,2006,0.56052308,353159,-6727,-1.86920303
"동래구",272745,-92,-0.03371977,270727,-2018,-0.73988524,266515,-4212,-1.55581084,271247,4732,1.77550982,270745,-502,-0.18507117,266866,-3879,-1.43271344
"남구",278779,-4322,-1.52666363,273854,-4925,-1.76663235,279917,6063,2.21395342,274480,-5437,-1.94236149,267731,-6749,-2.45883124,262069,-5662,-2.11480927
"북구",310202,-282,-0.09082594,302924,-7278,-2.34621311,296952,-5972,-1.97145159,291132,-5820,-1.95991271,283952,-7180,-2.46623525,283211,-741,-0.2609596
"해운대구",419853,-2965,-0.70124735,412039,-7814,-1.86112759,409347,-2692,-0.65333621,406102,-3245,-0.79272598,402169,-3933,-0.9684759,396438,-5731,-1.42502281
"사하구",334603,-3178,-0.94084629,333301,-1302,-0.38911785,327791,-5510,-1.65316036,321004,-6787,-2.07052665,311757,-9247,-2.88064946,306003,-5754,-1.84566826
"금정구",244624,-1402,-0.56985847,244469,-155,-0.06336255,242956,-1513,-0.61889237,239062,-3894,-1.60275935,232666,-6396,-2.67545658,228049,-4617,-1.98438964
"강서구",108909,14301,15.11605784,117382,8473,7.77988963,122957,5575,4.74945051,129566,6609,5.37504981,137957,8391,6.47623605,142918,4961,3.59604804
"연제구",207268,-3450,-1.63725928,206742,-526,-0.25377772,207840,1098,0.53109673,209395,1555,0.74817167,209157,-238,-0.11366078,207144,-2013,-0.96243492
"수영구",179324,-471,-0.26196502,179996,672,0.37474069,176246,-3750,-2.08337963,176148,-98,-0.0556041,176894,746,0.42350751,175095,-1799,-1.01699323
"사상구",232800,-4911,-2.06595404,229219,-3581,-1.53823024,223361,-5858,-2.55563457,218094,-5267,-2.35806609,212586,-5508,-2.52551652,208298,-4288,-2.01706603
"기장군",158527,5434,3.54947646,161651,3124,1.97064222,164864,3213,1.98761529,164716,-148,-0.08977096,174545,9829,5.96724058,177125,2580,1.47812885
"중구",79712,-1216,-1.50257019,78986,-726,-0.9107788,79401,415,0.52540957,77421,-1980,-2.49367136,76547,-874,-1.12889268,74791,-1756,-2.29401544
"동구",351352,1624,0.46436087,349379,-1973,-0.56154512,351291,1912,0.5472567,345469,-5822,-1.65731545,341920,-3549,-1.02729912,341436,-484,-0.14155358
"서구",199507,-6521,-3.16510377,191992,-7515,-3.76678513,184372,-7620,-3.96891537,175277,-9095,-4.93296162,170700,-4577,-2.61129526,164528,-6172,-3.61570006
"남구",156433,-4419,-2.74724592,152845,-3588,-2.2936337,150501,-2344,-1.53357977,148113,-2388,-1.58670042,146632,-1481,-0.99991223,143175,-3457,-2.35760271
"북구",440383,-2736,-0.61744136,441375,992,0.22525847,439489,-1886,-0.42730105,437710,-1779,-0.40478829,440263,2553,0.58326289,437008,-3255,-0.73933081
"수성구",447011,-4775,-1.05691633,439211,-7800,-1.7449235,432759,-6452,-1.46899782,428614,-4145,-0.95780793,424314,-4300,-1.00323368,417097,-7217,-1.70086304
"달서구",591891,-10750,-1.78381491,578068,-13823,-2.33539621,573413,-4655,-0.80526858,568887,-4526,-0.78930893,558631,-10256,-1.80281849,544926,-13705,-2.45331892
"달성군",218268,25521,13.24067301,243375,25107,11.50283138,250543,7168,2.9452491,256540,5997,2.3936011,259339,2799,1.09105792,262451,3112,1.19997378
"중구",115249,756,0.66030238,117999,2750,2.38613784,122499,4500,3.81359164,135135,12636,10.31518625,139729,4594,3.3995634,143633,3904,2.79397978
"중구영종출장소",-,-,-,-,-,-,-,-,-,-,-,-,0,,,-,-,-
"중구용유출장소",-,-,-,-,-,-,-,-,-,-,-,-,0,,,-,-,-
"동구",71014,-1557,-2.14548511,69487,-1527,-2.15028023,66233,-3254,-4.68289032,64427,-1806,-2.72673743,62542,-1885,-2.92579198,61486,-1056,-1.68846535
"남구",417103,12210,3.01561153,419267,2164,0.5188167,-,-,-,-,-,-,-,-,-,-,-,-
"미추홀구",-,-,-,-,-,-,416542,,,408862,-7680,-1.84375165,404343,-4519,-1.1052629,407464,3121,0.77186943
"연수구",328627,9575,3.00107819,335142,6515,1.98249079,346359,11217,3.34693951,366550,20191,5.8295006,387450,20900,5.70181421,389644,2194,0.56626662
"남동구",530982,-413,-0.07771996,536578,5596,1.05389637,537161,583,0.10865149,532704,-4457,-0.82973261,525354,-7350,-1.37975311,518272,-7082,-1.34804341
"부평구",549716,-6128,-1.1024676,539941,-9775,-1.77819092,524640,-15301,-2.83382814,511577,-13063,-2.48989783,494962,-16615,-3.24780043,486765,-8197,-1.65608673
"계양구",330284,-4048,-1.21077253,323784,-6500,-1.96800329,312680,-11104,-3.42944679,303471,-9209,-2.94518357,296750,-6721,-2.21470915,295696,-1054,-0.35518113
"서구",510733,6127,1.21421465,516017,5284,1.03459146,538596,22579,4.37563104,544556,5960,1.10658081,542040,-2516,-0.46202778,555380,13340,2.46107298
"서구검단출장소",-,-,-,-,-,-,-,-,-,-,-,-,0,,,-,-,-
"강화군",68010,343,0.50689405,68754,744,1.09395677,68896,142,0.20653344,69178,282,0.40931259,69203,25,0.03613866,69693,490,0.70806179
"옹진군",21351,389,1.85573896,21573,222,1.03976395,21036,-537,-2.48922264,20566,-470,-2.23426507,20455,-111,-0.53972576,20342,-113,-0.55243217
"동구",95791,-2993,-3.02984289,95448,-343,-0.35807122,94475,-973,-1.01940324,98585,4110,4.35035724,102897,4312,4.37389055,103470,573,0.55686755
"서구",309579,4551,1.49199418,306957,-2622,-0.84695667,304172,-2785,-0.9072932,300975,-3197,-1.05105006,296576,-4399,-1.46158319,291231,-5345,-1.80223619
